gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
5141025221	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/495773351/original.jpeg	https://www.inaturalist.org/photos/495773351					2025-04-28T18:31:38Z	Gabriel O. Keller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel O. Keller
5141018755	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/495620789/original.jpeg	https://www.inaturalist.org/photos/495620789					2025-04-28T22:07:09Z	Elton John de Lírio		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Elton John de Lírio
5141013611	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/496899717/original.jpeg	https://www.inaturalist.org/photos/496899717					2025-04-28T16:34:04Z	Ana Muriel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Muriel
5141011050	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/495660434/original.jpeg	https://www.inaturalist.org/photos/495660434					2025-04-28T22:35:19Z	alexandre pacheco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alexandre pacheco
5141004804	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/495648092/original.jpg	https://www.inaturalist.org/photos/495648092					2025-04-28T15:21:53Z	Tiago Lubiana		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Tiago Lubiana
5141004804	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/495648055/original.jpg	https://www.inaturalist.org/photos/495648055					2025-04-28T15:21:54Z	Tiago Lubiana		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Tiago Lubiana
5140928801	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/494040400/original.jpeg	https://www.inaturalist.org/photos/494040400					2025-04-27T21:45:36Z	Liu Idárraga Orozco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liu Idárraga Orozco
5140928801	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/494040632/original.jpeg	https://www.inaturalist.org/photos/494040632					2025-04-27T21:45:30Z	Liu Idárraga Orozco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liu Idárraga Orozco
5140928801	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/494041360/original.jpeg	https://www.inaturalist.org/photos/494041360					2025-04-27T21:44:54Z	Liu Idárraga Orozco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liu Idárraga Orozco
5140928801	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/494041239/original.jpeg	https://www.inaturalist.org/photos/494041239					2025-04-27T21:45:03Z	Liu Idárraga Orozco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liu Idárraga Orozco
5140928801	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/494040750/original.jpeg	https://www.inaturalist.org/photos/494040750					2025-04-27T21:45:35Z	Liu Idárraga Orozco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liu Idárraga Orozco
5140928801	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/494040254/original.jpeg	https://www.inaturalist.org/photos/494040254					2025-04-27T21:45:32Z	Liu Idárraga Orozco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liu Idárraga Orozco
5140814836	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/495730154/original.jpeg	https://www.inaturalist.org/photos/495730154					2025-04-28T18:58:12Z	Tori Veiga de Araújo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tori Veiga de Araújo
5140814836	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/495729690/original.jpeg	https://www.inaturalist.org/photos/495729690					2025-04-28T18:56:36Z	Tori Veiga de Araújo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tori Veiga de Araújo
5140814836	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/495730324/original.jpeg	https://www.inaturalist.org/photos/495730324					2025-04-28T18:58:15Z	Tori Veiga de Araújo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tori Veiga de Araújo
5140814836	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/495729858/original.jpeg	https://www.inaturalist.org/photos/495729858					2025-04-28T18:58:08Z	Tori Veiga de Araújo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tori Veiga de Araújo
5140814836	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/495729996/original.jpeg	https://www.inaturalist.org/photos/495729996					2025-04-28T18:58:09Z	Tori Veiga de Araújo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tori Veiga de Araújo
5140814836	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/495729346/original.jpeg	https://www.inaturalist.org/photos/495729346					2025-04-28T18:56:35Z	Tori Veiga de Araújo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tori Veiga de Araújo
5140814836	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/495729537/original.jpeg	https://www.inaturalist.org/photos/495729537					2025-04-28T18:56:35Z	Tori Veiga de Araújo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tori Veiga de Araújo
5140614752	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/493730444/original.jpg	https://www.inaturalist.org/photos/493730444					2025-04-27T17:49:26Z	Isabella Ferreira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Isabella Ferreira
5140612189	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/493854331/original.jpeg	https://www.inaturalist.org/photos/493854331					2025-04-27T19:28:14Z	Elton John de Lírio		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Elton John de Lírio
5140599870	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/493830299/original.jpg	https://www.inaturalist.org/photos/493830299					2025-04-27T15:10:33Z	JOANA HELINE RAMOS REIS		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	JOANA HELINE RAMOS REIS
5140599870	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/493830170/original.jpg	https://www.inaturalist.org/photos/493830170					2025-04-27T15:10:33Z	JOANA HELINE RAMOS REIS		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	JOANA HELINE RAMOS REIS
5140543769	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/493221217/original.jpg	https://www.inaturalist.org/photos/493221217					2025-04-26T15:25:47Z	Pietra Venegas Branco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pietra Venegas Branco
5140439546	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/491461744/original.jpeg	https://www.inaturalist.org/photos/491461744					2025-04-25T21:18:26Z	Pedro José de Andrade Alves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pedro José de Andrade Alves
5140385683	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/491615639/original.jpeg	https://www.inaturalist.org/photos/491615639					2025-04-25T16:03:09Z	Gabriel O. Keller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel O. Keller
5140385683	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/491615554/original.jpeg	https://www.inaturalist.org/photos/491615554					2025-04-25T16:03:09Z	Gabriel O. Keller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel O. Keller
5140385683	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/491615718/original.jpeg	https://www.inaturalist.org/photos/491615718					2025-04-25T16:03:09Z	Gabriel O. Keller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel O. Keller
5140302595	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/491609292/original.jpeg	https://www.inaturalist.org/photos/491609292					2025-04-25T15:48:34Z	Gabriel O. Keller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel O. Keller
5140302595	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/491609379/original.jpeg	https://www.inaturalist.org/photos/491609379					2025-04-25T15:48:34Z	Gabriel O. Keller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel O. Keller
5140265384	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/491500759/original.jpeg	https://www.inaturalist.org/photos/491500759					2025-04-25T17:12:42Z	a_f_r		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	a_f_r
5140265384	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/491500819/original.jpeg	https://www.inaturalist.org/photos/491500819					2025-04-25T17:12:14Z	a_f_r		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	a_f_r
5140131568	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/490366163/original.jpg	https://www.inaturalist.org/photos/490366163					2025-04-23T12:40:06Z	Claudio Novaes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claudio Novaes
5140109174	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/490566479/original.jpeg	https://www.inaturalist.org/photos/490566479					2024-12-08T15:43:35Z	bettinadungs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bettinadungs
5140003921	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/487260263/original.jpg	https://www.inaturalist.org/photos/487260263					2025-04-16T11:26:45Z	Claudio Novaes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claudio Novaes
5140003921	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/487260254/original.jpg	https://www.inaturalist.org/photos/487260254					2025-04-16T11:26:45Z	Claudio Novaes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claudio Novaes
5140003921	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/487260290/original.jpg	https://www.inaturalist.org/photos/487260290					2025-04-16T11:26:45Z	Claudio Novaes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claudio Novaes
5140003921	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/487260276/original.jpg	https://www.inaturalist.org/photos/487260276					2025-04-16T11:26:45Z	Claudio Novaes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claudio Novaes
5140003921	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/487260242/original.jpg	https://www.inaturalist.org/photos/487260242					2025-04-16T11:26:45Z	Claudio Novaes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claudio Novaes
5139934420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/98693135/original.jpg	https://www.inaturalist.org/photos/98693135					2020-05-31T15:53:59Z	Eduardo Augusto Ferreira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eduardo Augusto Ferreira
5134524681	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/489744161/original.jpeg	https://www.inaturalist.org/photos/489744161					2025-04-18T19:42:56Z	Guilherme Willrich		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Guilherme Willrich
5134524681	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/489743068/original.jpeg	https://www.inaturalist.org/photos/489743068					2025-04-18T19:42:12Z	Guilherme Willrich		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Guilherme Willrich
5134326307	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/487301945/original.jpg	https://www.inaturalist.org/photos/487301945					2025-03-27T12:50:00Z	julia_ross		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	julia_ross
5134291655	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/482769915/original.jpeg	https://www.inaturalist.org/photos/482769915					2025-04-04T15:41:28Z	André Ribeiro Cardoso		iNaturalist	http://creativecommons.org/licenses/by/4.0/	André Ribeiro Cardoso
5134291655	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/482769888/original.jpeg	https://www.inaturalist.org/photos/482769888					2025-04-04T15:41:28Z	André Ribeiro Cardoso		iNaturalist	http://creativecommons.org/licenses/by/4.0/	André Ribeiro Cardoso
5134121850	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/487146818/original.jpeg	https://www.inaturalist.org/photos/487146818					2025-04-16T13:36:22Z	Gabriel O. Keller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel O. Keller
5134121850	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/487173030/original.jpeg	https://www.inaturalist.org/photos/487173030					2025-04-16T13:36:22Z	Gabriel O. Keller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gabriel O. Keller
5133911933	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/487589624/original.jpeg	https://www.inaturalist.org/photos/487589624					2025-04-17T20:17:02Z	Aline		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aline
5133911933	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/487589672/original.jpeg	https://www.inaturalist.org/photos/487589672					2025-04-17T20:17:04Z	Aline		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aline
5133911933	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/487589601/original.jpeg	https://www.inaturalist.org/photos/487589601					2025-04-17T20:17:05Z	Aline		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aline
5133902156	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/482453548/original.jpeg	https://www.inaturalist.org/photos/482453548					2025-03-18T13:19:15Z	Eslainy Repossi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eslainy Repossi
5133858550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/482089312/original.jpg	https://www.inaturalist.org/photos/482089312					2025-03-27T23:52:50Z	Cida Werneck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cida Werneck
5133858550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/482087529/original.jpg	https://www.inaturalist.org/photos/482087529					2025-03-27T23:52:37Z	Cida Werneck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cida Werneck
5133858550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/482089323/original.jpg	https://www.inaturalist.org/photos/482089323					2025-03-27T23:52:58Z	Cida Werneck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cida Werneck
5133858550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/482089310/original.jpg	https://www.inaturalist.org/photos/482089310					2025-03-27T23:52:44Z	Cida Werneck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cida Werneck
5133839627	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486810350/original.jpeg	https://www.inaturalist.org/photos/486810350					2025-04-15T20:58:05Z	Frank Thomas Sautter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Frank Thomas Sautter
5133803613	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486563653/original.jpeg	https://www.inaturalist.org/photos/486563653					2025-04-14T20:04:14Z	raquelalves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	raquelalves
5133803613	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486563681/original.jpeg	https://www.inaturalist.org/photos/486563681					2025-04-14T20:04:10Z	raquelalves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	raquelalves
5133796387	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486782812/original.jpeg	https://www.inaturalist.org/photos/486782812					2025-04-15T15:42:20Z	Lis Andreia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lis Andreia
5133796387	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486782765/original.jpeg	https://www.inaturalist.org/photos/486782765					2025-04-15T15:42:20Z	Lis Andreia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lis Andreia
5133752315	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486873126/original.jpeg	https://www.inaturalist.org/photos/486873126					2025-04-03T00:00:00Z	leholanda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	leholanda
5133744803	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/481943671/original.jpeg	https://www.inaturalist.org/photos/481943671					2024-11-21T19:30:18Z	Josimar Goulart		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Josimar Goulart
5133744803	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/481943583/original.jpeg	https://www.inaturalist.org/photos/481943583					2024-11-21T19:30:47Z	Josimar Goulart		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Josimar Goulart
5133744803	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/481943532/original.jpeg	https://www.inaturalist.org/photos/481943532					2024-11-21T19:31:16Z	Josimar Goulart		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Josimar Goulart
5133744803	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/481943633/original.jpeg	https://www.inaturalist.org/photos/481943633					2024-11-21T19:31:07Z	Josimar Goulart		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Josimar Goulart
5133639034	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478306310/original.jpeg	https://www.inaturalist.org/photos/478306310					2025-03-20T12:25:56Z	Eric Fischer Rempe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Fischer Rempe
5133639034	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478306342/original.jpeg	https://www.inaturalist.org/photos/478306342					2025-03-20T12:25:56Z	Eric Fischer Rempe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Fischer Rempe
5133639034	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478306291/original.jpeg	https://www.inaturalist.org/photos/478306291					2025-03-20T12:25:56Z	Eric Fischer Rempe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Fischer Rempe
5133639034	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478306328/original.jpeg	https://www.inaturalist.org/photos/478306328					2025-03-20T12:25:56Z	Eric Fischer Rempe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Fischer Rempe
5133639034	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478306357/original.jpeg	https://www.inaturalist.org/photos/478306357					2025-03-20T12:25:56Z	Eric Fischer Rempe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Fischer Rempe
5133606660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486464756/original.jpg	https://www.inaturalist.org/photos/486464756					2025-04-14T17:18:07Z	Michel Pick		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michel Pick
5133606660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486464739/original.jpg	https://www.inaturalist.org/photos/486464739					2025-04-14T17:18:07Z	Michel Pick		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michel Pick
5133606660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486464679/original.jpg	https://www.inaturalist.org/photos/486464679					2025-04-14T17:17:51Z	Michel Pick		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michel Pick
5133606660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486464683/original.jpg	https://www.inaturalist.org/photos/486464683					2025-04-14T17:17:53Z	Michel Pick		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michel Pick
5133606660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486464724/original.jpg	https://www.inaturalist.org/photos/486464724					2025-04-14T17:18:01Z	Michel Pick		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michel Pick
5133606660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486464699/original.jpg	https://www.inaturalist.org/photos/486464699					2025-04-14T17:18:01Z	Michel Pick		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michel Pick
5133128782	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/484917691/original.jpeg	https://www.inaturalist.org/photos/484917691					2025-03-31T21:39:51Z	Fernanda Dores		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Fernanda Dores
5108523274	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/481671928/original.jpeg	https://www.inaturalist.org/photos/481671928					2025-03-30T17:01:12Z	Vera		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Vera
5108451337	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/480951830/original.jpg	https://www.inaturalist.org/photos/480951830					2025-03-29T14:54:15Z	Murilo Durigon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Murilo Durigon
5108451337	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/480952142/original.jpg	https://www.inaturalist.org/photos/480952142					2025-03-29T14:54:29Z	Murilo Durigon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Murilo Durigon
5108376195	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/480929790/original.jpg	https://www.inaturalist.org/photos/480929790					2025-03-28T18:05:08Z	Vitor Mateus Rufino Dal Bem		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Vitor Mateus Rufino Dal Bem
5108376195	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/480929784/original.jpg	https://www.inaturalist.org/photos/480929784					2025-03-28T18:04:43Z	Vitor Mateus Rufino Dal Bem		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Vitor Mateus Rufino Dal Bem
5108376195	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/480929736/original.jpg	https://www.inaturalist.org/photos/480929736					2025-03-28T18:08:29Z	Vitor Mateus Rufino Dal Bem		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Vitor Mateus Rufino Dal Bem
5108376195	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/480929765/original.jpg	https://www.inaturalist.org/photos/480929765					2025-03-28T18:04:36Z	Vitor Mateus Rufino Dal Bem		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Vitor Mateus Rufino Dal Bem
5108245172	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/480148435/original.jpeg	https://www.inaturalist.org/photos/480148435					2025-01-15T19:13:35Z	targueta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	targueta
5108245172	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/480148406/original.jpeg	https://www.inaturalist.org/photos/480148406					2025-01-15T19:13:33Z	targueta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	targueta
5108125943	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479121488/original.jpg	https://www.inaturalist.org/photos/479121488					2025-03-07T20:26:05Z	Facundo Chieffo		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Facundo Chieffo
5108125943	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479121497/original.jpg	https://www.inaturalist.org/photos/479121497					2025-03-07T20:26:16Z	Facundo Chieffo		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Facundo Chieffo
5104730766	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479470374/original.jpeg	https://www.inaturalist.org/photos/479470374					2025-03-17T18:43:57Z	Fabrício Mil Homens Riella		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Fabrício Mil Homens Riella
5104730766	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479470370/original.jpeg	https://www.inaturalist.org/photos/479470370					2025-03-17T18:43:40Z	Fabrício Mil Homens Riella		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Fabrício Mil Homens Riella
5104712260	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479349928/original.jpeg	https://www.inaturalist.org/photos/479349928					2025-03-24T22:05:31Z	Bruna Cardoso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bruna Cardoso
5104700414	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479102759/original.jpeg	https://www.inaturalist.org/photos/479102759					2024-05-24T14:54:38Z	Ana Julia Peracini		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Julia Peracini
5104700414	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479102714/original.jpeg	https://www.inaturalist.org/photos/479102714					2024-05-24T14:54:36Z	Ana Julia Peracini		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Julia Peracini
5104700414	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479102789/original.jpeg	https://www.inaturalist.org/photos/479102789					2024-05-24T14:54:46Z	Ana Julia Peracini		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Julia Peracini
5104477738	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478559909/original.jpeg	https://www.inaturalist.org/photos/478559909					2025-03-22T10:47:00Z	claudia_mermelstein		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	claudia_mermelstein
5104425285	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478438967/original.jpeg	https://www.inaturalist.org/photos/478438967					2025-03-15T21:56:00Z	Helio Lourencini		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Helio Lourencini
5104423535	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/477936229/original.jpeg	https://www.inaturalist.org/photos/477936229					2025-03-14T20:46:19Z	alff		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alff
5104423535	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/477936330/original.jpeg	https://www.inaturalist.org/photos/477936330					2025-03-14T20:46:25Z	alff		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alff
5104423535	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/477935770/original.jpeg	https://www.inaturalist.org/photos/477935770					2025-03-14T20:46:50Z	alff		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alff
5104423535	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/477936200/original.jpeg	https://www.inaturalist.org/photos/477936200					2025-03-14T20:46:59Z	alff		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alff
5104423535	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/477936354/original.jpeg	https://www.inaturalist.org/photos/477936354					2025-03-14T20:46:29Z	alff		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alff
